,Unnamed: 0,Unnamed: 0.1,Rowid,Timestamp,Anonymized_Vehicle_number,Vehicle_type,Unnamed: 0.2,Number_of_axles,Tollplaza_id,Tollplaza_code,Unnamed: 0.3,Type of Payment code,Vehicle Code
237,237,237,238,Sat Aug 14 11:54:16 2021,8906007,CAR,237,8906007,4592,PC627AA14,237,,
238,238,238,239,Sat Jul 31 04:23:09 2021,2613132,CAR,238,2613132,4760,PC161AC8D,238,,
239,239,239,240,Mon Aug 16 01:53:03 2021,1351738,TRUCK,239,1351738,5002,PC585BD38,239,,
240,240,240,241,Sat Aug 14 11:49:22 2021,8845283,CAR,240,8845283,4974,PCDEB8E32,240,,
241,241,241,242,Wed Aug 18 19:07:34 2021,5207716,CAR,241,5207716,4361,PC2E0C888,241,,
242,242,242,243,Mon Aug  9 05:34:28 2021,2593435,CAR,242,2593435,4946,PCCF18BAF,242,2593435,
243,243,243,244,Sat Aug 14 08:00:30 2021,3194131,CAR,243,3194131,4314,PC7E9E8F3,243,,
244,244,244,245,Sat Aug 14 08:01:53 2021,946473,CAR,244,946473,4784,PCDB42B34,244,,
245,245,245,246,Mon Aug  2 19:28:13 2021,2098761,TRUCK,245,2098761,4611,PC2EBEAB9,245,2098761,
246,246,246,247,Wed Aug 11 02:53:00 2021,7556070,VAN,246,7556070,4515,PC6A1B37B,246,,
247,247,247,248,Fri Aug 13 20:51:49 2021,7949412,CAR,247,7949412,4531,PC857F4A0,247,,
248,248,248,249,Mon Aug 16 01:15:58 2021,4982057,CAR,248,4982057,4070,PCEECA8B2,248,,
249,249,249,250,Sun Aug 15 04:10:44 2021,1732371,CAR,249,1732371,4891,PC57036DA,249,,
250,250,250,251,Sun Aug  8 23:50:15 2021,4012995,CAR,250,4012995,4325,PC8FC83B3,250,4012995,
251,251,251,252,Wed Aug 18 07:43:49 2021,2596237,CAR,251,2596237,4672,PC03AE86F,251,,
252,252,252,253,Mon Aug  2 17:51:59 2021,8381319,CAR,252,8381319,4147,PC4D2C5A7,252,8381319,
253,253,253,254,Wed Aug 11 21:55:31 2021,5062265,TRUCK,253,5062265,4049,PC4779D38,253,,
254,254,254,255,Mon Aug 16 17:16:35 2021,7705983,CAR,254,7705983,4748,PCF2ECD29,254,,
255,255,255,256,Thu Jul 29 16:35:35 2021,2307979,VAN,255,2307979,4654,PCBA5D8AB,255,,
256,256,256,257,Mon Aug 16 03:21:45 2021,2588561,CAR,256,2588561,4890,PCAFC8A56,256,,
257,257,257,258,Sun Aug  8 12:39:42 2021,6847371,CAR,257,6847371,4972,PCC51AD39,257,6847371,
258,258,258,259,Tue Aug 17 15:39:08 2021,2121085,CAR,258,2121085,4709,PCC8C7059,258,,
259,259,259,260,Tue Aug  3 01:37:46 2021,1734512,CAR,259,1734512,4788,PC00AE965,259,1734512,
260,260,260,261,Tue Aug 17 22:18:40 2021,7759834,TRUCK,260,7759834,4306,PC5D6563A,260,,
261,261,261,262,Mon Aug 16 10:41:55 2021,6292412,CAR,261,6292412,4436,PC0CF9451,261,,
262,262,262,263,Fri Aug 13 11:00:14 2021,866998,CAR,262,866998,4039,PC73BE1E2,262,,
263,263,263,264,Thu Aug 12 23:25:40 2021,9057323,TRUCK,263,9057323,4612,PC871C1FC,263,,
264,264,264,265,Fri Aug  6 03:55:57 2021,8091650,CAR,264,8091650,4686,PCD6E5E77,264,8091650,
265,265,265,266,Thu Aug  5 23:24:23 2021,2155384,CAR,265,2155384,4314,PC7E9E8F3,265,2155384,
266,266,266,267,Tue Aug  3 06:54:05 2021,1867583,CAR,266,1867583,4608,PCACD1BEE,266,1867583,
267,267,267,268,Mon Aug 16 07:28:50 2021,2703371,TRUCK,267,2703371,4063,PC7667A3E,267,,
268,268,268,269,Tue Aug  3 20:00:16 2021,8368036,CAR,268,8368036,4944,PC41EEC34,268,8368036,
269,269,269,270,Mon Aug 16 07:03:18 2021,3418635,TRUCK,269,3418635,4246,PC95F5F6B,269,,
270,270,270,271,Sun Aug 15 16:44:18 2021,301035,CAR,270,301035,4438,PC665A28E,270,,
271,271,271,272,Thu Aug 12 13:34:54 2021,4648848,CAR,271,4648848,4234,PC5EBC1E1,271,,
272,272,272,273,Fri Aug 13 02:09:10 2021,758078,CAR,272,758078,4050,PC822E359,272,,
273,273,273,274,Sat Aug  7 04:50:03 2021,1517284,VAN,273,1517284,4721,PCE937423,273,1517284,
274,274,274,275,Wed Aug  4 20:38:41 2021,5708944,CAR,274,5708944,4130,PC9F22103,274,5708944,
275,275,275,276,Thu Jul 29 20:17:07 2021,202496,CAR,275,202496,4852,PC68969FB,275,,
276,276,276,277,Thu Jul 29 19:34:22 2021,6716922,TRUCK,276,6716922,4575,PC84D9FC1,276,,
277,277,277,278,Sun Aug  8 03:23:33 2021,5536264,CAR,277,5536264,4326,PC356AE8F,277,5536264,
278,278,278,279,Sun Aug  8 07:34:29 2021,2105735,CAR,278,2105735,4694,PCBCF42C2,278,2105735,
279,279,279,280,Sat Jul 31 12:39:28 2021,8857993,CAR,279,8857993,4551,PCCA5979C,279,,
280,280,280,281,Mon Aug  9 15:56:14 2021,514282,CAR,280,514282,4775,PCA50FB36,280,514282,
281,281,281,282,Fri Aug  6 23:44:18 2021,847307,TRUCK,281,847307,4146,PCF91266E,281,847307,
282,282,282,283,Sat Aug  7 06:42:24 2021,2573891,VAN,282,2573891,4042,PC5D4DE09,282,2573891,
283,283,283,284,Fri Aug  6 08:07:39 2021,9009917,CAR,283,9009917,4904,PC36C6441,283,9009917,
284,284,284,285,Thu Aug 19 14:34:35 2021,1701415,TRUCK,284,1701415,4556,PC18C31F6,284,,
285,285,285,286,Sat Aug  7 20:38:49 2021,5040531,CAR,285,5040531,4812,PC22D9C6D,285,5040531,
286,286,286,287,Fri Aug 20 13:15:02 2021,1297862,CAR,286,1297862,4742,PC05B8749,286,,
287,287,287,288,Wed Aug  4 06:15:30 2021,1932822,VAN,287,1932822,4788,PC00AE965,287,1932822,
288,288,288,289,Sat Jul 31 21:51:59 2021,8569313,CAR,288,8569313,4830,PC12EEFE0,288,,
289,289,289,290,Sun Aug  8 06:33:09 2021,6311114,CAR,289,6311114,4218,PC8DF4919,289,6311114,
290,290,290,291,Mon Aug 16 06:11:04 2021,1451546,CAR,290,1451546,4754,PC99AE725,290,,
291,291,291,292,Fri Aug 20 13:36:58 2021,1711676,VAN,291,1711676,4960,PC6A1BCA4,291,,
292,292,292,293,Mon Aug  9 18:51:11 2021,6740804,CAR,292,6740804,4090,PC1EE951B,292,6740804,
293,293,293,294,Wed Aug 18 12:19:24 2021,9049528,CAR,293,9049528,4804,PC68484C6,293,,
294,294,294,295,Sun Aug 15 08:30:45 2021,5269094,VAN,294,5269094,4617,PC7758F89,294,,
295,295,295,296,Wed Aug 11 13:15:58 2021,4753661,CAR,295,4753661,4150,PCC8441A8,295,,
296,296,296,297,Sat Aug 14 09:06:09 2021,1948111,CAR,296,1948111,4086,PC23E470D,296,,
297,297,297,298,Tue Aug 17 00:00:26 2021,5894664,VAN,297,5894664,4730,PC7DC0964,297,,
298,298,298,299,Wed Aug 11 04:51:17 2021,5455717,TRUCK,298,5455717,4925,PCE5E04A2,298,,
299,299,299,300,Mon Aug  2 21:43:22 2021,1499647,CAR,299,1499647,4629,PCC5E1C04,299,1499647,
300,300,300,301,Thu Aug  5 21:50:38 2021,2843245,TRUCK,300,2843245,4286,PC12BE494,300,2843245,
301,301,301,302,Mon Aug 16 04:30:00 2021,9796603,TRUCK,301,9796603,4617,PC7758F89,301,,
302,302,302,303,Sun Aug  1 21:21:40 2021,5671860,CAR,302,5671860,4556,PC18C31F6,302,5671860,
303,303,303,304,Tue Aug 17 04:20:26 2021,425972,TRUCK,303,425972,4183,PCF5E7754,303,,
304,304,304,305,Tue Aug 10 07:28:04 2021,7588083,CAR,304,7588083,4089,PC3CCA187,304,,
305,305,305,306,Wed Aug  4 03:45:21 2021,4816147,CAR,305,4816147,4230,PC19CE0DB,305,4816147,
306,306,306,307,Thu Aug 12 06:45:42 2021,461211,CAR,306,461211,4615,PC1ECBA39,306,,
307,307,307,308,Fri Jul 30 07:48:58 2021,7091224,CAR,307,7091224,4720,PCDD23528,307,,
308,308,308,309,Sat Aug 14 03:11:57 2021,3540160,CAR,308,3540160,4905,PCE1EA438,308,,
309,309,309,310,Sat Aug 21 01:26:42 2021,863358,VAN,309,863358,4758,PCCE12794,309,,
310,310,310,311,Sat Aug 21 07:49:28 2021,2813269,TRUCK,310,2813269,5000,PCFE7F7FE,310,,
311,311,311,312,Sun Aug 15 02:47:01 2021,4346673,CAR,311,4346673,4360,PC084F676,311,,
312,312,312,313,Mon Aug  9 05:22:43 2021,2872850,TRUCK,312,2872850,4746,PC0514825,312,2872850,
313,313,313,314,Thu Aug 12 02:39:09 2021,6322565,CAR,313,6322565,4781,PC0D83A1E,313,,
314,314,314,315,Tue Aug 10 13:58:49 2021,2138116,CAR,314,2138116,4706,PCD8D5094,314,,
315,315,315,316,Sat Aug 14 23:05:55 2021,9574626,VAN,315,9574626,4678,PCD175301,315,,
316,316,316,317,Thu Aug  5 18:17:26 2021,8951022,CAR,316,8951022,4125,PC8AAEF51,316,8951022,
317,317,317,318,Sat Jul 31 09:29:28 2021,6597551,TRUCK,317,6597551,4229,PCD0DDD3D,317,,
318,318,318,319,Sun Aug  8 22:50:36 2021,3348298,CAR,318,3348298,4100,PCC6DD8D5,318,3348298,
319,319,319,320,Fri Jul 30 20:45:55 2021,846482,CAR,319,846482,4812,PC22D9C6D,319,,
320,320,320,321,Tue Aug  3 11:54:14 2021,6676389,CAR,320,6676389,4574,PCC1F6F13,320,6676389,
321,321,321,322,Mon Aug  9 16:32:26 2021,5427260,CAR,321,5427260,4902,PC425C6EC,321,5427260,
322,322,322,323,Tue Aug 17 07:58:48 2021,1653255,TRUCK,322,1653255,4938,PC6C57ED3,322,,
323,323,323,324,Tue Aug 17 19:16:31 2021,2976969,CAR,323,2976969,4479,PCCA36E4D,323,,
324,324,324,325,Tue Aug 17 10:01:21 2021,2959955,CAR,324,2959955,4191,PCCC28F87,324,,
325,325,325,326,Sun Aug  8 13:34:03 2021,8519579,CAR,325,8519579,4278,PC4847214,325,8519579,
326,326,326,327,Wed Aug  4 13:51:04 2021,340196,TRUCK,326,340196,4025,PC5ABB8E4,326,340196,
327,327,327,328,Sun Aug 15 14:02:51 2021,1959570,TRUCK,327,1959570,4700,PC14E538A,327,,
328,328,328,329,Tue Aug  3 14:46:46 2021,4214176,CAR,328,4214176,4145,PC5FBE4B8,328,4214176,
329,329,329,330,Sat Aug  7 11:24:50 2021,430612,TRUCK,329,430612,4894,PCDADB8C6,329,430612,
330,330,330,331,Sat Aug  7 10:02:09 2021,2164841,CAR,330,2164841,4509,PCA2E8463,330,2164841,
331,331,331,332,Wed Aug 18 15:40:47 2021,6533535,CAR,331,6533535,4827,PC7D68CD9,331,,
332,332,332,333,Tue Aug 17 10:44:33 2021,4798571,TRUCK,332,4798571,4620,PC43973F9,332,,
333,333,333,334,Sun Aug 15 18:22:49 2021,2760594,CAR,333,2760594,4569,PC20129F9,333,,
334,334,334,335,Sat Aug 14 12:31:44 2021,2304313,TRUCK,334,2304313,4021,PC851E565,334,,
335,335,335,336,Sat Aug  7 10:52:13 2021,2985337,CAR,335,2985337,4838,PCEECD973,335,2985337,
336,336,336,337,Sat Aug 21 09:14:47 2021,4227039,CAR,336,4227039,4732,PCD83DE25,336,,
337,337,337,338,Thu Aug  5 08:01:30 2021,1255970,TRUCK,337,1255970,4691,PCFAB001F,337,1255970,
338,338,338,339,Fri Aug 13 01:03:49 2021,5241924,TRUCK,338,5241924,4536,PCC6C5CFB,338,,
339,339,339,340,Tue Aug  3 20:43:16 2021,7451832,CAR,339,7451832,4898,PC0AE9E1B,339,7451832,
340,340,340,341,Mon Aug  2 04:45:44 2021,3989343,TRUCK,340,3989343,4267,PCE51C5C7,340,3989343,
341,341,341,342,Sat Aug 14 18:14:30 2021,1804267,VAN,341,1804267,4066,PC883FCA9,341,,
342,342,342,343,Tue Aug 17 17:11:29 2021,1589440,TRUCK,342,1589440,4934,PC3ED26A2,342,,
343,343,343,344,Sat Aug 21 19:27:45 2021,7750582,CAR,343,7750582,5010,PC028872C,343,,
344,344,344,345,Sun Aug  8 12:34:50 2021,116476,CAR,344,116476,4325,PC8FC83B3,344,116476,
345,345,345,346,Fri Aug 20 07:15:06 2021,2617674,CAR,345,2617674,4887,PC81776BA,345,,
346,346,346,347,Tue Aug 10 21:55:17 2021,4228191,CAR,346,4228191,4996,PC6A4F55F,346,,
347,347,347,348,Mon Aug  9 14:43:31 2021,109141,VAN,347,109141,4974,PCDEB8E32,347,109141,
348,348,348,349,Wed Aug 11 16:55:19 2021,5065439,CAR,348,5065439,4927,PC2D22627,348,,
349,349,349,350,Sun Aug 22 15:33:59 2021,1852318,TRUCK,349,1852318,4091,PC2E099B4,349,,
350,350,350,351,Tue Aug 17 19:49:02 2021,3191217,CAR,350,3191217,4105,PC43919D1,350,,
351,351,351,352,Fri Aug 20 13:55:39 2021,8036070,CAR,351,8036070,4721,PCE937423,351,,
352,352,352,353,Thu Jul 29 17:40:36 2021,7270810,CAR,352,7270810,4908,PC3D16FC5,352,,
353,353,353,354,Sat Jul 31 07:08:17 2021,4800433,CAR,353,4800433,4733,PC797AEBF,353,,
354,354,354,355,Sun Aug 15 14:59:08 2021,7600086,CAR,354,7600086,4730,PC7DC0964,354,,
355,355,355,356,Mon Aug 16 20:41:37 2021,1308715,TRUCK,355,1308715,4491,PCA52F720,355,,
356,356,356,357,Thu Aug 19 16:46:20 2021,448292,CAR,356,448292,4827,PC7D68CD9,356,,
357,357,357,358,Tue Aug  3 10:52:15 2021,8125706,TRUCK,357,8125706,4902,PC425C6EC,357,8125706,
358,358,358,359,Sat Aug  7 22:39:54 2021,7354020,TRUCK,358,7354020,4967,PC2AFCB31,358,7354020,
359,359,359,360,Fri Aug 20 12:45:43 2021,8604614,CAR,359,8604614,4355,PC0EF761B,359,,
360,360,360,361,Mon Aug 16 04:34:39 2021,8074052,CAR,360,8074052,4252,PCA32686D,360,,
361,361,361,362,Tue Aug 17 21:02:38 2021,3137291,CAR,361,3137291,4669,PC36675CE,361,,
362,362,362,363,Mon Aug  2 07:57:43 2021,7817055,CAR,362,7817055,4051,PC3B970F2,362,7817055,
363,363,363,364,Mon Aug  2 23:55:35 2021,9979009,CAR,363,9979009,4139,PC924C594,363,9979009,
364,364,364,365,Wed Aug 18 07:46:35 2021,7381741,CAR,364,7381741,4470,PCB4FF8FA,364,,
365,365,365,366,Tue Aug 10 09:53:24 2021,6413555,CAR,365,6413555,4517,PC9AF321D,365,,
366,366,366,367,Thu Aug  5 09:24:17 2021,5271350,CAR,366,5271350,4175,PC08EA270,366,5271350,
367,367,367,368,Sat Aug 21 02:13:24 2021,5887331,CAR,367,5887331,4995,PCBE6ABE5,367,,
368,368,368,369,Fri Aug 13 03:38:51 2021,2484968,CAR,368,2484968,4616,PCE6675F9,368,,
369,369,369,370,Sun Aug 15 21:25:06 2021,2023578,CAR,369,2023578,4124,PC3338D42,369,,
370,370,370,371,Sat Aug 14 14:44:43 2021,2574839,CAR,370,2574839,4133,PC30FC453,370,,
371,371,371,372,Sat Aug 21 11:27:08 2021,192172,TRUCK,371,192172,4687,PC52E7369,371,,
372,372,372,373,Sat Jul 31 09:30:08 2021,1794758,TRUCK,372,1794758,4190,PCDFC1E11,372,,
373,373,373,374,Tue Aug  3 14:17:39 2021,254824,CAR,373,254824,4670,PC2BE6D87,373,254824,
374,374,374,375,Sun Aug  8 21:51:35 2021,8317981,TRUCK,374,8317981,4368,PC909A324,374,8317981,
375,375,375,376,Wed Aug 11 15:12:48 2021,7578701,VAN,375,7578701,4222,PC15EC378,375,,
376,376,376,377,Thu Aug  5 12:56:57 2021,2555513,CAR,376,2555513,4184,PC43A5E42,376,2555513,
377,377,377,378,Tue Aug 17 01:48:59 2021,2119264,CAR,377,2119264,4446,PC7F1A5B9,377,,
378,378,378,379,Sat Aug 21 20:51:46 2021,239988,CAR,378,239988,4042,PC5D4DE09,378,,
379,379,379,380,Mon Aug 16 11:08:11 2021,147156,VAN,379,147156,4396,PCA00BC1C,379,,
380,380,380,381,Sun Aug  8 18:05:36 2021,6891565,CAR,380,6891565,4855,PC03C5C15,380,6891565,
381,381,381,382,Fri Aug  6 20:55:48 2021,4765841,CAR,381,4765841,5004,PC2111CF9,381,4765841,
382,382,382,383,Fri Aug  6 10:14:37 2021,9017443,CAR,382,9017443,4243,PCC4F7DCE,382,9017443,
383,383,383,384,Sat Aug 21 21:23:37 2021,8747053,CAR,383,8747053,4080,PCBE7E15B,383,,
384,384,384,385,Sat Jul 31 03:38:36 2021,839289,TRUCK,384,839289,4468,PC040ADB3,384,,
385,385,385,386,Sun Aug 15 14:11:42 2021,7212737,CAR,385,7212737,4121,PCEC57A8E,385,,
386,386,386,387,Sat Jul 31 22:09:56 2021,9707238,TRUCK,386,9707238,4799,PCC3A370A,386,,
387,387,387,388,Mon Aug 16 23:15:11 2021,9288974,CAR,387,9288974,4748,PCF2ECD29,387,,
388,388,388,389,Fri Jul 30 20:43:48 2021,2130769,CAR,388,2130769,4693,PCB4CDDA5,388,,
389,389,389,390,Tue Aug 10 02:13:35 2021,3651531,CAR,389,3651531,4750,PCD987A9D,389,,
390,390,390,391,Sun Aug 22 16:20:32 2021,5066582,CAR,390,5066582,4165,PC0D2B95C,390,,
391,391,391,392,Sat Aug 21 10:40:29 2021,318251,CAR,391,318251,4384,PC59A33DE,391,,
392,392,392,393,Sat Aug 21 13:30:56 2021,1018828,CAR,392,1018828,4929,PC9E503B6,392,,
393,393,393,394,Sun Aug  8 17:03:19 2021,4329135,CAR,393,4329135,4394,PCD3A817A,393,4329135,
394,394,394,395,Tue Aug  3 22:42:16 2021,5510586,CAR,394,5510586,4931,PC3D30AD0,394,5510586,
395,395,395,396,Mon Aug 16 07:20:43 2021,1292686,VAN,395,1292686,4644,PC411FDC0,395,,
396,396,396,397,Thu Aug  5 01:52:17 2021,2875806,TRUCK,396,2875806,4023,PC77793DF,396,2875806,
397,397,397,398,Sat Jul 31 08:15:24 2021,5025963,CAR,397,5025963,4534,PCAD9E1F9,397,,
398,398,398,399,Sat Aug 14 05:27:21 2021,2358436,CAR,398,2358436,4835,PC4645718,398,,
399,399,399,400,Fri Aug 20 07:33:43 2021,4363896,TRUCK,399,4363896,4280,PC03A5F23,399,,
400,400,400,401,Fri Aug  6 02:08:16 2021,7051510,TRUCK,400,7051510,4266,PC39B17A9,400,7051510,
401,401,401,402,Fri Aug  6 13:29:57 2021,5575517,CAR,401,5575517,4540,PC5CAF0A7,401,5575517,
402,402,402,403,Sat Jul 31 00:10:02 2021,2930078,CAR,402,2930078,5010,PC028872C,402,,
403,403,403,404,Thu Jul 29 15:14:45 2021,1439079,TRUCK,403,1439079,4048,PC1FE6483,403,,
404,404,404,405,Mon Aug  9 16:59:57 2021,2085626,TRUCK,404,2085626,4810,PC2CA4087,404,2085626,
405,405,405,406,Mon Aug  9 16:41:38 2021,809065,CAR,405,809065,4147,PC4D2C5A7,405,809065,
406,406,406,407,Fri Aug  6 06:10:52 2021,4100648,CAR,406,4100648,4082,PCF86214E,406,4100648,
407,407,407,408,Thu Aug 19 11:38:52 2021,9745831,TRUCK,407,9745831,4078,PC8473A64,407,,
408,408,408,409,Fri Aug  6 03:00:46 2021,7337960,CAR,408,7337960,4695,PC4A5D62F,408,7337960,
409,409,409,410,Tue Aug 10 15:04:38 2021,3612246,CAR,409,3612246,4973,PC9C7C18E,409,,
410,410,410,411,Tue Aug 10 19:31:40 2021,8601164,CAR,410,8601164,4699,PC2C1B987,410,,
411,411,411,412,Sat Jul 31 15:35:09 2021,6123311,TRUCK,411,6123311,4136,PCA579A65,411,,
412,412,412,413,Mon Aug  2 08:29:14 2021,3507029,CAR,412,3507029,4106,PC9764C98,412,3507029,
413,413,413,414,Tue Aug  3 10:38:37 2021,1725151,TRUCK,413,1725151,4468,PC040ADB3,413,1725151,
414,414,414,415,Wed Aug 11 11:29:02 2021,8860504,CAR,414,8860504,4134,PC767BBB2,414,,
415,415,415,416,Sat Aug  7 22:59:56 2021,2017681,TRUCK,415,2017681,4422,PCF514246,415,2017681,
416,416,416,417,Sat Aug  7 23:16:29 2021,8183479,CAR,416,8183479,4273,PC0EF5BA6,416,8183479,
417,417,417,418,Tue Aug 17 02:49:59 2021,8811914,CAR,417,8811914,4892,PC7AA5B2F,417,,
418,418,418,419,Sun Aug 15 00:53:46 2021,9631688,CAR,418,9631688,4230,PC19CE0DB,418,,
419,419,419,420,Mon Aug  9 02:25:32 2021,8193463,TRUCK,419,8193463,4240,PC72FE04B,419,8193463,
420,420,420,421,Tue Aug  3 19:54:41 2021,1766709,CAR,420,1766709,4342,PCE7F2748,420,1766709,
421,421,421,422,Tue Aug 10 08:15:41 2021,4909497,CAR,421,4909497,4605,PCEB27C63,421,,
422,422,422,423,Thu Aug 19 16:48:08 2021,7279029,TRUCK,422,7279029,4188,PCDB12C82,422,,
423,423,423,424,Wed Aug 18 14:23:40 2021,4791619,CAR,423,4791619,4001,PC58105BF,423,,
424,424,424,425,Sat Aug  7 09:05:10 2021,8712036,CAR,424,8712036,4971,PC0BD172F,424,8712036,
425,425,425,426,Thu Aug 19 04:58:15 2021,4973747,CAR,425,4973747,4456,PC8DFF744,425,,
426,426,426,427,Sun Aug  1 04:42:52 2021,2800039,CAR,426,2800039,4975,PC818101A,426,2800039,
427,427,427,428,Thu Aug  5 14:45:19 2021,9337207,CAR,427,9337207,4643,PC6713209,427,9337207,
428,428,428,429,Wed Aug 11 06:53:51 2021,9220703,CAR,428,9220703,4386,PC948D5B2,428,,
429,429,429,430,Thu Aug 12 03:06:56 2021,5090710,CAR,429,5090710,4671,PCCAAFB48,429,,
430,430,430,431,Wed Aug 18 01:59:31 2021,9726834,TRUCK,430,9726834,4785,PC787D664,430,,
431,431,431,432,Fri Aug 20 20:39:23 2021,8464288,CAR,431,8464288,4698,PC8BCEB19,431,,
432,432,432,433,Tue Aug 10 07:41:38 2021,2918487,CAR,432,2918487,4167,PC8453073,432,,
433,433,433,434,Sun Aug  8 15:32:55 2021,6975253,CAR,433,6975253,4917,PCD8C66B1,433,6975253,
434,434,434,435,Sat Jul 31 05:54:57 2021,873000,CAR,434,873000,4409,PC44E2F09,434,,
435,435,435,436,Thu Aug  5 12:16:13 2021,7144030,TRUCK,435,7144030,4007,PCDF9F773,435,7144030,
436,436,436,437,Wed Aug 18 23:08:31 2021,74751,CAR,436,74751,5008,PC48D61BB,436,,
437,437,437,438,Mon Aug 16 15:31:24 2021,3092624,CAR,437,3092624,4574,PCC1F6F13,437,,
438,438,438,439,Thu Aug 19 23:08:03 2021,8043044,TRUCK,438,8043044,4712,PC94168A2,438,,
439,439,439,440,Thu Aug 19 18:40:24 2021,6763315,CAR,439,6763315,4056,PC9FBBA67,439,,
440,440,440,441,Thu Aug  5 08:14:28 2021,7665718,VAN,440,7665718,4610,PCA4D3E9B,440,7665718,
441,441,441,442,Wed Aug 18 05:43:44 2021,2030697,CAR,441,2030697,4558,PC575F591,441,,
442,442,442,443,Mon Aug  2 03:52:31 2021,3546362,CAR,442,3546362,4589,PC1477DC9,442,3546362,
443,443,443,444,Mon Aug 16 00:20:11 2021,5579622,CAR,443,5579622,4581,PCC347465,443,,
444,444,444,445,Mon Aug  9 16:40:36 2021,6766212,TRUCK,444,6766212,4802,PCBDD55F1,444,6766212,
445,445,445,446,Thu Aug 19 02:55:39 2021,8678822,CAR,445,8678822,4722,PC035B71E,445,,
446,446,446,447,Thu Aug 12 17:06:06 2021,2515206,CAR,446,2515206,4223,PCA37D114,446,,
447,447,447,448,Mon Aug 16 18:09:47 2021,9647104,CAR,447,9647104,4576,PC394C979,447,,
448,448,448,449,Fri Aug  6 12:07:31 2021,8363585,CAR,448,8363585,4128,PCC0E7E2A,448,8363585,
449,449,449,450,Sat Aug 14 22:43:39 2021,954814,TRUCK,449,954814,4063,PC7667A3E,449,,
450,450,450,451,Fri Jul 30 15:15:49 2021,3500082,CAR,450,3500082,4475,PCCC0D001,450,,
451,451,451,452,Thu Jul 29 22:44:15 2021,4302933,CAR,451,4302933,4888,PC46C55B4,451,,
452,452,452,453,Sat Aug 21 11:38:46 2021,1281592,TRUCK,452,1281592,4986,PC9787B8A,452,,
453,453,453,454,Wed Aug 11 09:22:42 2021,1668996,CAR,453,1668996,4172,PC1A43FB7,453,,
454,454,454,455,Thu Aug 19 19:22:53 2021,2799295,TRUCK,454,2799295,4374,PCC321538,454,,
455,455,455,456,Tue Aug 10 12:54:07 2021,155498,TRUCK,455,155498,4027,PCE7A4F34,455,,
456,456,456,457,Sat Aug 21 16:57:14 2021,3127161,VAN,456,3127161,4072,PC69F3F14,456,,
457,457,457,458,Thu Aug 19 16:29:39 2021,8415963,CAR,457,8415963,4067,PC1CCD955,457,,
458,458,458,459,Thu Aug  5 03:33:30 2021,4507082,CAR,458,4507082,4596,PC6558A56,458,4507082,
459,459,459,460,Fri Aug 13 09:00:36 2021,7935251,CAR,459,7935251,4729,PC5170BF4,459,,
460,460,460,461,Wed Aug 11 19:02:46 2021,2868406,CAR,460,2868406,4451,PCF95BF53,460,,
461,461,461,462,Mon Aug  2 19:31:03 2021,2337912,CAR,461,2337912,4419,PC99BB7A3,461,2337912,
462,462,462,463,Mon Aug 16 16:30:43 2021,3881228,CAR,462,3881228,4920,PC42A3AB0,462,,
463,463,463,464,Wed Aug 11 01:51:46 2021,5263238,CAR,463,5263238,4991,PC5B5C16D,463,,
464,464,464,465,Sun Aug 15 04:25:10 2021,4571658,VAN,464,4571658,4622,PCF31BD97,464,,
465,465,465,466,Thu Aug 19 23:55:54 2021,3017277,CAR,465,3017277,4642,PC17D596F,465,,
466,466,466,467,Sun Aug 22 03:51:32 2021,9879687,CAR,466,9879687,4158,PCAA68777,466,,
467,467,467,468,Fri Aug 13 10:00:03 2021,4056126,CAR,467,4056126,4392,PCAF6E464,467,,
468,468,468,469,Thu Aug  5 13:34:50 2021,6201597,VAN,468,6201597,4091,PC2E099B4,468,6201597,
469,469,469,470,Tue Aug  3 01:04:46 2021,5063598,TRUCK,469,5063598,4838,PCEECD973,469,5063598,
470,470,470,471,Sun Aug 15 06:09:40 2021,4666427,CAR,470,4666427,4328,PC3777B8E,470,,
471,471,471,472,Sun Aug 15 08:07:00 2021,9169123,CAR,471,9169123,4038,PC77889B3,471,,
472,472,472,473,Sun Aug 22 16:23:05 2021,3521342,TRUCK,472,3521342,4129,PCA6127FF,472,,
473,473,473,474,Fri Jul 30 07:28:31 2021,4997147,CAR,473,4997147,4478,PCB02917E,473,,
474,474,474,475,Tue Aug  3 04:49:32 2021,4334699,CAR,474,4334699,4879,PCC90A061,474,4334699,
475,475,475,476,Sun Aug  1 16:32:40 2021,3896955,VAN,475,3896955,4924,PCE3427C5,475,3896955,
476,476,476,477,Sun Aug  1 14:13:06 2021,685502,CAR,476,685502,4215,PC4C76F48,476,685502,
477,477,477,478,Wed Aug  4 06:20:23 2021,3723750,TRUCK,477,3723750,4385,PC148C815,477,3723750,
478,478,478,479,Sun Aug 22 14:50:30 2021,8981107,CAR,478,8981107,4585,PCF3AE602,478,,
479,479,479,480,Sun Aug 15 07:08:24 2021,8161215,TRUCK,479,8161215,4060,PC481C9F9,479,,
480,480,480,481,Sat Aug 21 11:14:40 2021,5494532,TRUCK,480,5494532,4839,PCA0290AD,480,,
481,481,481,482,Wed Aug 11 20:32:07 2021,4709167,CAR,481,4709167,4442,PC05C2F86,481,,
482,482,482,483,Sun Aug 22 05:19:54 2021,326314,CAR,482,326314,4183,PCF5E7754,482,,
